Date,AMD,ANET,AVGO,BIL,CEG,DRAM,GEV,MRVL,MU,NBIS,NVDA,QQQ,SMCI,SNDK,STX,VRT,VST
2014-01-31,3.430000066757202,,4.048393249511719,73.75881958007812,,,,13.205848693847656,22.470613479614258,,0.3696414530277252,78.05210876464844,2.055999994277954,,30.623573303222656,,
2014-02-03,3.3299999237060547,,3.9461443424224854,73.75881958007812,,,,12.78127670288086,22.24629783630371,,0.3646972179412842,76.26071166992188,2.009000062942505,,29.598161697387695,,
2014-02-04,3.369999885559082,,4.001713752746582,73.77494049072266,,,,12.763586044311523,22.43160629272461,,0.3668162226676941,76.82167053222656,2.0209999084472656,,28.96088409423828,,
2014-02-05,3.309999942779541,,3.9994916915893555,73.75881958007812,,,,12.85204029083252,22.73394203186035,,0.3635200262069702,76.62261199951172,2.015000104904175,,28.451074600219727,,
2014-02-06,3.4100000858306885,,4.089883804321289,73.75881958007812,,,,12.931648254394531,23.514175415039062,,0.3682287931442261,77.59974670410156,2.075000047683716,,28.749143600463867,,
2014-02-07,3.4700000286102295,,4.191391468048096,73.77494049072266,,,,13.17931079864502,23.904293060302734,,0.373644083738327,78.98400115966797,2.0950000286102295,,28.9420166015625,,
2014-02-10,3.630000114440918,,4.172126770019531,73.75881958007812,,,,13.143932342529297,24.25539207458496,,0.37482115626335144,79.43638610839844,2.125999927520752,,29.15826416015625,,
2014-02-11,3.700000047683716,,4.302528381347656,73.75881958007812,,,,13.10855484008789,24.09934425354004,,0.382590651512146,80.34113311767578,2.178999900817871,,28.85435676574707,,
2014-02-12,3.690000057220459,,4.3669891357421875,73.77494049072266,,,,13.488895416259766,24.27489471435547,,0.3962462246417999,80.49491882324219,2.190000057220459,,28.76083755493164,,
2014-02-13,3.700000047683716,,4.377361297607422,73.77494049072266,,,,13.471203804016113,24.294403076171875,,0.4087246060371399,81.09204864501953,2.186000108718872,,28.98876953125,,
2014-02-14,3.690000057220459,,4.303269386291504,73.77494049072266,,,,13.550812721252441,24.460203170776367,,0.4216739237308502,81.25491333007812,2.1710000038146973,,29.304365158081055,,
2014-02-18,3.700000047683716,,4.324753761291504,73.75881958007812,,,,13.913463592529297,24.791799545288086,,0.4214383661746979,81.65299224853516,2.244999885559082,,29.05306625366211,,
